username,quiz_name,category,grade,timestamp,date,time,num_total,num_correct,percent_correct,mastery,mastery_timestamp,mastery_date,mastery_time
PaytonP4,AS1,AS,1,2024-11-21 13:53:33,2024-11-21,13:53:33,5,5,1.0,1,2024-11-20 11:13:47,2024-11-20,11:13:47
OamirO,AS2,,2,2024-11-21 13:57:41,2024-11-21,13:57:41,5,4,0.8,0,,,
IyanaI,AS2,AS,2,2024-11-21 13:56:58,2024-11-21,13:56:58,5,4,0.8,0,2024-12-18 10:53:55,2024-12-18,10:53:55
KnoxK2,LE6,LE,6,2024-11-21 13:59:20,2024-11-21,13:59:20,6,6,1.0,0,2024-12-04 12:25:22,2024-12-04,12:25:22
PaytonP4,AS1,AS,1,2024-11-21 14:01:27,2024-11-21,14:01:27,5,5,1.0,1,2024-11-20 11:13:47,2024-11-20,11:13:47
OamirO,AS2,,2,2024-11-21 14:04:48,2024-11-21,14:04:48,5,5,1.0,0,,,
PaytonP4,COM1,CO,1,2024-11-21 14:09:38,2024-11-21,14:09:38,5,3,0.6,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-11-21 14:11:05,2024-11-21,14:11:05,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-11-21 14:11:31,2024-11-21,14:11:31,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
OamirO,COM2,CO,2,2024-11-21 14:11:00,2024-11-21,14:11:00,5,5,1.0,0,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-11-21 14:12:51,2024-11-21,14:12:51,5,4,0.8,0,2024-11-21 14:14:44,2024-11-21,14:14:44
PaytonP4,COM1,CO,1,2024-11-21 14:12:02,2024-11-21,14:12:02,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
OamirO,COM2,CO,2,2024-11-21 14:13:33,2024-11-21,14:13:33,5,5,1.0,0,2024-11-21 14:14:44,2024-11-21,14:14:44
PaytonP4,COM1,CO,1,2024-11-21 14:14:58,2024-11-21,14:14:58,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
OamirO,COM2,CO,2,2024-11-21 14:14:44,2024-11-21,14:14:44,5,5,1.0,1,2024-11-21 14:14:44,2024-11-21,14:14:44
PaytonP4,COM1,CO,1,2024-11-21 14:16:10,2024-11-21,14:16:10,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
OamirO,COM1,CO,1,2024-11-21 14:16:22,2024-11-21,14:16:22,5,5,1.0,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,COM1,CO,1,2024-11-21 14:17:08,2024-11-21,14:17:08,5,5,1.0,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,COM1,CO,1,2024-11-21 14:17:31,2024-11-21,14:17:31,5,5,1.0,0,2024-12-18 09:58:01,2024-12-18,09:58:01
PaytonP4,AS1,AS,1,2024-11-21 14:17:22,2024-11-21,14:17:22,5,4,0.8,1,2024-11-20 11:13:47,2024-11-20,11:13:47
IyanaI,AS2,AS,2,2024-11-21 14:18:44,2024-11-21,14:18:44,5,4,0.8,0,2024-12-18 10:53:55,2024-12-18,10:53:55
IyanaI,COM2,CO,2,2024-11-21 14:29:42,2024-11-21,14:29:42,5,5,1.0,1,2024-08-20 11:45:35,2024-08-20,11:45:35
OamirO,AS1,AS,1,2024-11-21 14:32:09,2024-11-21,14:32:09,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,MD2,MD,2,2024-11-21 14:33:10,2024-11-21,14:33:10,2,2,1.0,1,2024-11-14 11:08:14,2024-11-14,11:08:14
OamirO,COM2,CO,2,2024-11-21 14:35:00,2024-11-21,14:35:00,5,5,1.0,1,2024-11-21 14:14:44,2024-11-21,14:14:44
CyrusC3,LE6,LE,6,2024-11-21 15:04:44,2024-11-21,15:04:44,6,6,1.0,0,2024-11-21 15:06:47,2024-11-21,15:06:47
CyrusC3,LE6,LE,6,2024-11-21 15:05:51,2024-11-21,15:05:51,6,5,0.8333333333333334,0,2024-11-21 15:06:47,2024-11-21,15:06:47
CyrusC3,LE6,LE,6,2024-11-21 15:06:47,2024-11-21,15:06:47,6,6,1.0,1,2024-11-21 15:06:47,2024-11-21,15:06:47
OarielO,LG3,LG,3,2024-11-21 15:07:37,2024-11-21,15:07:37,5,5,1.0,1,2024-08-07 11:17:21,2024-08-07,11:17:21
CyrusC3,LE6,LE,6,2024-11-21 15:08:35,2024-11-21,15:08:35,6,6,1.0,1,2024-11-21 15:06:47,2024-11-21,15:06:47
OarielO,LG3,LG,3,2024-11-21 15:09:32,2024-11-21,15:09:32,5,5,1.0,1,2024-08-07 11:17:21,2024-08-07,11:17:21
CyrusC3,LE6,LE,6,2024-11-21 15:10:57,2024-11-21,15:10:57,6,6,1.0,1,2024-11-21 15:06:47,2024-11-21,15:06:47
CyrusC3,LE6,LE,6,2024-11-21 15:11:37,2024-11-21,15:11:37,6,5,0.8333333333333334,1,2024-11-21 15:06:47,2024-11-21,15:06:47
FoxF2,AS2,AS,2,2024-11-21 15:12:53,2024-11-21,15:12:53,5,5,1.0,0,2024-11-25 10:41:36,2024-11-25,10:41:36
CyrusC3,LE6,LE,6,2024-11-21 15:13:44,2024-11-21,15:13:44,6,5,0.8333333333333334,1,2024-11-21 15:06:47,2024-11-21,15:06:47
CyrusC3,LE6,LE,6,2024-11-21 15:15:25,2024-11-21,15:15:25,6,6,1.0,1,2024-11-21 15:06:47,2024-11-21,15:06:47
FoxF2,LG3,LG,3,2024-11-21 15:15:20,2024-11-21,15:15:20,5,5,1.0,0,2024-12-18 10:15:03,2024-12-18,10:15:03
OarielO,FR3,FR,3,2024-11-21 15:13:45,2024-11-21,15:13:45,4,4,1.0,0,2024-11-21 15:22:36,2024-11-21,15:22:36
CyrusC3,LE6,LE,6,2024-11-21 15:16:46,2024-11-21,15:16:46,6,6,1.0,1,2024-11-21 15:06:47,2024-11-21,15:06:47
FoxF2,FR3,FR,3,2024-11-21 15:17:06,2024-11-21,15:17:06,4,4,1.0,1,2024-08-29 12:12:48,2024-08-29,12:12:48
CyrusC3,LE6,LE,6,2024-11-21 15:17:46,2024-11-21,15:17:46,6,6,1.0,1,2024-11-21 15:06:47,2024-11-21,15:06:47
CyrusC3,LE6,LE,6,2024-11-21 15:20:02,2024-11-21,15:20:02,6,6,1.0,1,2024-11-21 15:06:47,2024-11-21,15:06:47
CyrusC3,LE6,LE,6,2024-11-21 15:21:28,2024-11-21,15:21:28,6,6,1.0,1,2024-11-21 15:06:47,2024-11-21,15:06:47
OarielO,FR3,FR,3,2024-11-21 15:22:36,2024-11-21,15:22:36,4,4,1.0,1,2024-11-21 15:22:36,2024-11-21,15:22:36
OarielO,FR3,FR,3,2024-11-21 15:25:13,2024-11-21,15:25:13,4,4,1.0,1,2024-11-21 15:22:36,2024-11-21,15:22:36
CyrusC3,LI6,LI,6,2024-11-21 15:56:27,2024-11-21,15:56:27,2,1,0.5,0,2024-11-21 17:21:15,2024-11-21,17:21:15
OamirO,COM2,CO,2,2024-11-21 16:26:59,2024-11-21,16:26:59,5,3,0.6,1,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-11-21 16:29:15,2024-11-21,16:29:15,5,3,0.6,1,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,AS1,AS,1,2024-11-21 16:30:18,2024-11-21,16:30:18,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
CyrusC3,LI6,LI,6,2024-11-21 16:36:00,2024-11-21,16:36:00,2,2,1.0,0,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-21 16:37:41,2024-11-21,16:37:41,2,0,0.0,0,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-21 16:38:36,2024-11-21,16:38:36,2,1,0.5,0,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-21 16:40:24,2024-11-21,16:40:24,2,2,1.0,0,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-21 16:43:13,2024-11-21,16:43:13,2,1,0.5,0,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-21 16:43:56,2024-11-21,16:43:56,2,1,0.5,0,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-21 16:44:44,2024-11-21,16:44:44,2,1,0.5,0,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-21 16:46:01,2024-11-21,16:46:01,2,2,1.0,0,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,COM5,,5,2024-11-21 17:01:51,2024-11-21,17:01:51,4,2,0.5,0,,,
CyrusC3,COM4,CO,4,2024-11-21 17:16:39,2024-11-21,17:16:39,5,4,0.8,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,LI6,LI,6,2024-11-21 17:19:47,2024-11-21,17:19:47,2,2,1.0,0,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-21 17:20:50,2024-11-21,17:20:50,2,2,1.0,0,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-21 17:21:15,2024-11-21,17:21:15,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-21 17:23:14,2024-11-21,17:23:14,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-21 17:23:44,2024-11-21,17:23:44,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-21 17:25:43,2024-11-21,17:25:43,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
OamirO,COM2,CO,2,2024-11-22 09:22:51,2024-11-22,09:22:51,5,2,0.4,1,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-11-22 09:23:21,2024-11-22,09:23:21,5,5,1.0,1,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-11-22 09:24:26,2024-11-22,09:24:26,5,5,1.0,1,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-11-22 09:25:03,2024-11-22,09:25:03,5,3,0.6,1,2024-11-21 14:14:44,2024-11-21,14:14:44
KnoxK2,LE6,LE,6,2024-11-22 09:36:28,2024-11-22,09:36:28,6,6,1.0,0,2024-12-04 12:25:22,2024-12-04,12:25:22
FoxF2,FR3,FR,3,2024-11-22 09:46:22,2024-11-22,09:46:22,4,4,1.0,1,2024-08-29 12:12:48,2024-08-29,12:12:48
OarielO,COM4,CO,4,2024-11-22 09:45:13,2024-11-22,09:45:13,5,4,0.8,0,2025-04-01 15:10:35,2025-04-01,15:10:35
OamirO,COM1,CO,1,2024-11-22 10:03:35,2024-11-22,10:03:35,5,4,0.8,0,2024-12-18 09:58:01,2024-12-18,09:58:01
AyaA2,COM2,CO,2,2024-11-25 09:38:39,2024-11-25,09:38:39,5,5,1.0,1,2024-07-31 12:52:12,2024-07-31,12:52:12
AyaA2,AS1,AS,1,2024-11-25 09:42:27,2024-11-25,09:42:27,5,5,1.0,1,2024-11-19 12:59:59,2024-11-19,12:59:59
AyaA2,FR,,4,2024-11-25 09:55:47,2024-11-25,09:55:47,8,6,0.75,0,,,
FoxF2,AS2,AS,2,2024-11-25 10:39:29,2024-11-25,10:39:29,5,5,1.0,0,2024-11-25 10:41:36,2024-11-25,10:41:36
FoxF2,AS2,AS,2,2024-11-25 10:41:36,2024-11-25,10:41:36,5,5,1.0,1,2024-11-25 10:41:36,2024-11-25,10:41:36
CyrusC3,LI6,LI,6,2024-11-25 11:18:52,2024-11-25,11:18:52,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:19:42,2024-11-25,11:19:42,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:20:18,2024-11-25,11:20:18,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:21:08,2024-11-25,11:21:08,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:21:48,2024-11-25,11:21:48,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:22:19,2024-11-25,11:22:19,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:23:28,2024-11-25,11:23:28,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:24:04,2024-11-25,11:24:04,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:24:41,2024-11-25,11:24:41,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:25:14,2024-11-25,11:25:14,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:26:02,2024-11-25,11:26:02,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:27:03,2024-11-25,11:27:03,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:27:48,2024-11-25,11:27:48,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:28:19,2024-11-25,11:28:19,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:28:53,2024-11-25,11:28:53,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:29:18,2024-11-25,11:29:18,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:29:45,2024-11-25,11:29:45,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:30:22,2024-11-25,11:30:22,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:30:58,2024-11-25,11:30:58,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:31:23,2024-11-25,11:31:23,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:31:46,2024-11-25,11:31:46,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:32:14,2024-11-25,11:32:14,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:32:43,2024-11-25,11:32:43,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:34:28,2024-11-25,11:34:28,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:35:06,2024-11-25,11:35:06,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:35:43,2024-11-25,11:35:43,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:36:08,2024-11-25,11:36:08,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:36:37,2024-11-25,11:36:37,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:37:56,2024-11-25,11:37:56,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:38:25,2024-11-25,11:38:25,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:38:49,2024-11-25,11:38:49,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:39:21,2024-11-25,11:39:21,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-25 11:39:42,2024-11-25,11:39:42,2,1,0.5,1,2024-11-21 17:21:15,2024-11-21,17:21:15
AyaA2,LG,,4,2024-11-26 14:32:28,2024-11-26,14:32:28,3,3,1.0,0,,,
AyaA2,COM4,,4,2024-11-26 14:37:27,2024-11-26,14:37:27,5,3,0.6,0,,,
AyaA2,COM1,CO,1,2024-11-26 14:52:04,2024-11-26,14:52:04,5,5,1.0,1,2024-10-09 09:49:45,2024-10-09,09:49:45
CyrusC3,COM4,CO,4,2024-11-26 15:07:17,2024-11-26,15:07:17,5,1,0.2,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-11-26 15:08:35,2024-11-26,15:08:35,5,5,1.0,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-11-26 15:11:39,2024-11-26,15:11:39,5,5,1.0,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-11-26 15:14:17,2024-11-26,15:14:17,5,5,1.0,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-11-26 15:15:29,2024-11-26,15:15:29,5,5,1.0,0,2024-11-26 15:17:11,2024-11-26,15:17:11
FoxF2,COM4,CO,4,2024-11-26 15:07:39,2024-11-26,15:07:39,5,5,1.0,0,2025-01-23 15:40:23,2025-01-23,15:40:23
CyrusC3,COM4,CO,4,2024-11-26 15:17:11,2024-11-26,15:17:11,5,5,1.0,1,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,LG,LG,4,2024-11-26 15:19:46,2024-11-26,15:19:46,3,3,1.0,0,2024-11-26 15:35:29,2024-11-26,15:35:29
CyrusC3,LG,LG,4,2024-11-26 15:23:51,2024-11-26,15:23:51,3,3,1.0,0,2024-11-26 15:35:29,2024-11-26,15:35:29
CyrusC3,LG,LG,4,2024-11-26 15:25:50,2024-11-26,15:25:50,3,2,0.6666666666666666,0,2024-11-26 15:35:29,2024-11-26,15:35:29
CyrusC3,LG,LG,4,2024-11-26 15:30:45,2024-11-26,15:30:45,3,3,1.0,0,2024-11-26 15:35:29,2024-11-26,15:35:29
CyrusC3,LG,LG,4,2024-11-26 15:35:29,2024-11-26,15:35:29,3,3,1.0,1,2024-11-26 15:35:29,2024-11-26,15:35:29
CyrusC3,LG,LG,4,2024-11-26 15:38:14,2024-11-26,15:38:14,3,3,1.0,1,2024-11-26 15:35:29,2024-11-26,15:35:29
CyrusC3,LG,LG,4,2024-11-26 15:42:21,2024-11-26,15:42:21,3,3,1.0,1,2024-11-26 15:35:29,2024-11-26,15:35:29
CyrusC3,LG,LG,4,2024-11-26 15:45:18,2024-11-26,15:45:18,3,3,1.0,1,2024-11-26 15:35:29,2024-11-26,15:35:29
CyrusC3,LI6,LI,6,2024-11-26 15:49:02,2024-11-26,15:49:02,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-26 15:50:07,2024-11-26,15:50:07,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-26 15:50:33,2024-11-26,15:50:33,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-26 15:51:46,2024-11-26,15:51:46,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
CyrusC3,LI6,LI,6,2024-11-26 15:52:10,2024-11-26,15:52:10,2,2,1.0,1,2024-11-21 17:21:15,2024-11-21,17:21:15
OamirO,COM2,CO,2,2024-12-04 10:52:31,2024-12-04,10:52:31,5,4,0.8,1,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-12-04 10:53:31,2024-12-04,10:53:31,5,5,1.0,1,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-12-04 10:54:26,2024-12-04,10:54:26,5,5,1.0,1,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-12-04 10:55:04,2024-12-04,10:55:04,5,4,0.8,1,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-12-04 10:56:23,2024-12-04,10:56:23,5,5,1.0,1,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-12-04 10:59:03,2024-12-04,10:59:03,5,5,1.0,1,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-12-04 11:02:34,2024-12-04,11:02:34,5,5,1.0,1,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-12-04 11:03:06,2024-12-04,11:03:06,5,5,1.0,1,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-12-04 11:05:03,2024-12-04,11:05:03,5,5,1.0,1,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-12-04 11:07:18,2024-12-04,11:07:18,5,5,1.0,1,2024-11-21 14:14:44,2024-11-21,14:14:44
IyanaI,AS2,AS,2,2024-12-04 11:04:56,2024-12-04,11:04:56,5,4,0.8,0,2024-12-18 10:53:55,2024-12-18,10:53:55
OamirO,MD2,MD,2,2024-12-04 11:13:18,2024-12-04,11:13:18,4,2,0.5,1,2024-11-14 11:08:14,2024-11-14,11:08:14
FoxF2,DEC,,4,2024-12-04 11:10:55,2024-12-04,11:10:55,5,5,1.0,0,,,
OamirO,AS2,,2,2024-12-04 11:18:12,2024-12-04,11:18:12,5,4,0.8,0,,,
OamirO,COM2,CO,2,2024-12-04 11:26:19,2024-12-04,11:26:19,5,5,1.0,1,2024-11-21 14:14:44,2024-11-21,14:14:44
IyanaI,AS2,AS,2,2024-12-04 11:15:29,2024-12-04,11:15:29,5,4,0.8,0,2024-12-18 10:53:55,2024-12-18,10:53:55
OamirO,AS2,,2,2024-12-04 11:26:55,2024-12-04,11:26:55,5,4,0.8,0,,,
OamirO,AS2,,2,2024-12-04 11:35:44,2024-12-04,11:35:44,5,3,0.6,0,,,
FoxF2,DEC,,4,2024-12-04 11:27:51,2024-12-04,11:27:51,5,4,0.8,0,,,
IyanaI,AS2,AS,2,2024-12-04 11:27:26,2024-12-04,11:27:26,5,5,1.0,0,2024-12-18 10:53:55,2024-12-18,10:53:55
OamirO,AS2,,2,2024-12-04 11:39:56,2024-12-04,11:39:56,5,4,0.8,0,,,
FoxF2,AS2,AS,2,2024-12-04 11:42:00,2024-12-04,11:42:00,5,5,1.0,1,2024-11-25 10:41:36,2024-11-25,10:41:36
FoxF2,AS2,AS,2,2024-12-04 11:45:52,2024-12-04,11:45:52,5,5,1.0,1,2024-11-25 10:41:36,2024-11-25,10:41:36
IyanaI,AS2,AS,2,2024-12-04 11:42:40,2024-12-04,11:42:40,5,5,1.0,0,2024-12-18 10:53:55,2024-12-18,10:53:55
PaytonP4,AS1,AS,1,2024-12-04 11:58:41,2024-12-04,11:58:41,5,5,1.0,1,2024-11-20 11:13:47,2024-11-20,11:13:47
KnoxK2,GMS7,,7,2024-12-04 12:01:58,2024-12-04,12:01:58,6,6,1.0,0,,,
PaytonP4,AS1,AS,1,2024-12-04 12:02:14,2024-12-04,12:02:14,5,5,1.0,1,2024-11-20 11:13:47,2024-11-20,11:13:47
PaytonP4,AS1,AS,1,2024-12-04 12:06:17,2024-12-04,12:06:17,5,4,0.8,1,2024-11-20 11:13:47,2024-11-20,11:13:47
PaytonP4,COM2,CO,2,2024-12-04 12:08:38,2024-12-04,12:08:38,5,5,1.0,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM2,CO,2,2024-12-04 12:09:19,2024-12-04,12:09:19,5,4,0.8,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM2,CO,2,2024-12-04 12:10:08,2024-12-04,12:10:08,5,5,1.0,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,MD2,MD,2,2024-12-04 12:10:53,2024-12-04,12:10:53,4,4,1.0,1,2024-08-06 12:16:04,2024-08-06,12:16:04
PaytonP4,COM2,CO,2,2024-12-04 12:11:27,2024-12-04,12:11:27,5,4,0.8,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM1,CO,1,2024-12-04 12:18:00,2024-12-04,12:18:00,5,4,0.8,1,2024-10-16 13:22:48,2024-10-16,13:22:48
KnoxK2,LE6,LE,6,2024-12-04 12:18:43,2024-12-04,12:18:43,6,6,1.0,0,2024-12-04 12:25:22,2024-12-04,12:25:22
PaytonP4,COM3,CO,3,2024-12-04 12:21:30,2024-12-04,12:21:30,4,3,0.75,0,2025-01-23 14:10:51,2025-01-23,14:10:51
KnoxK2,LE6,LE,6,2024-12-04 12:24:04,2024-12-04,12:24:04,6,6,1.0,0,2024-12-04 12:25:22,2024-12-04,12:25:22
KnoxK2,LE6,LE,6,2024-12-04 12:25:22,2024-12-04,12:25:22,6,6,1.0,1,2024-12-04 12:25:22,2024-12-04,12:25:22
KnoxK2,AS6,,6,2024-12-04 12:34:36,2024-12-04,12:34:36,6,4,0.6666666666666666,0,,,
KnoxK2,AS6,,6,2024-12-04 12:39:16,2024-12-04,12:39:16,6,6,1.0,0,,,
KnoxK2,AS6,,6,2024-12-04 12:42:30,2024-12-04,12:42:30,6,5,0.8333333333333334,0,,,
KnoxK2,GMS7,,7,2024-12-10 09:48:34,2024-12-10,09:48:34,6,4,0.6666666666666666,0,,,
KnoxK2,MD3,MD,3,2024-12-10 09:52:46,2024-12-10,09:52:46,4,4,1.0,1,2024-08-13 11:35:40,2024-08-13,11:35:40
KnoxK2,MF3,MF,3,2024-12-10 09:53:47,2024-12-10,09:53:47,100,100,1.0,0,2024-12-10 14:19:41,2024-12-10,14:19:41
KnoxK2,EXP6,EX,6,2024-12-10 10:22:23,2024-12-10,10:22:23,4,4,1.0,1,2024-11-21 13:56:52,2024-11-21,13:56:52
CharlotteC14,COM1,CO,1,2024-12-10 13:57:58,2024-12-10,13:57:58,5,5,1.0,0,2024-12-10 14:18:10,2024-12-10,14:18:10
CharlotteC14,COM1,CO,1,2024-12-10 14:00:20,2024-12-10,14:00:20,5,4,0.8,0,2024-12-10 14:18:10,2024-12-10,14:18:10
CharlotteC14,AS1,AS,1,2024-12-10 14:01:08,2024-12-10,14:01:08,5,4,0.8,0,2024-12-10 14:22:42,2024-12-10,14:22:42
KnoxK2,MF3,MF,3,2024-12-10 14:07:21,2024-12-10,14:07:21,100,100,1.0,0,2024-12-10 14:19:41,2024-12-10,14:19:41
KnoxK2,MF3,MF,3,2024-12-10 14:16:05,2024-12-10,14:16:05,100,100,1.0,0,2024-12-10 14:19:41,2024-12-10,14:19:41
CharlotteC14,COM1,CO,1,2024-12-10 14:17:13,2024-12-10,14:17:13,5,5,1.0,0,2024-12-10 14:18:10,2024-12-10,14:18:10
